GEMMID,KernelID,EFF,us
150,93,0.671591,0.0
150,81,0.39747,0.0
150,42,0.79274,0.0
150,65,0.644836,0.0
150,56,0.366415,0.0
150,71,0.61013,0.0
150,74,0.74152,0.0
150,21,0.66504,0.0
150,80,0.535503,0.0
150,67,0.730361,0.0
150,1,0.757473,0.0
150,76,0.712527,0.0
150,20,0.229915,0.0
150,44,0.860959,0.0
150,98,0.597385,0.0
150,63,0.588642,0.0
150,50,0.603728,0.0
150,84,0.658118,0.0
150,7,0.509444,0.0
150,66,0.246268,0.0
150,68,0.420221,0.0
150,52,0.781811,0.0
150,43,0.71696,0.0
150,2,0.429901,0.0
150,28,0.374624,0.0
150,38,0.505956,0.0
150,92,0.846494,0.0
150,37,0.935903,0.0
150,57,1.0,0.0
150,4,0.503521,0.0
150,53,0.4825,0.0
150,70,0.466013,0.0
150,61,0.488183,0.0
150,89,0.746537,0.0
150,55,0.816737,0.0
150,83,0.619869,0.0
150,88,0.65083,0.0
150,86,0.415753,0.0
150,12,0.968805,0.0
150,94,0.556123,0.0
150,97,0.449736,0.0
150,41,0.711572,0.0
150,5,0.439069,0.0
150,22,0.790333,0.0
150,18,0.999857,0.0
150,14,0.792835,0.0
150,91,0.424608,0.0
150,39,0.454799,0.0
150,62,0.356356,0.0
150,85,0.806341,0.0
150,79,0.533715,0.0
150,29,0.76775,0.0
150,48,0.121433,0.0
150,78,0.976267,0.0
150,87,0.467388,0.0
150,59,0.844623,0.0
150,9,0.644446,0.0
150,32,0.86998,0.0
150,23,0.454337,0.0
150,45,0.519676,0.0
150,15,0.715047,0.0
151,27,0.846141,0.27
151,21,0.707315,0.32
151,55,0.395441,0.58
151,4,0.313196,0.73
151,29,0.545884,0.42
151,22,0.356576,0.64
151,98,0.580113,0.4
151,38,0.448056,0.51
151,6,0.696331,0.33
151,70,0.665938,0.34
151,0,0.971989,0.24
151,83,0.598459,0.38
151,59,0.479006,0.48
151,60,0.630537,0.36
151,82,0.288188,0.8
151,96,0.404935,0.57
151,1,0.408377,0.56
151,95,0.663198,0.35
151,61,0.80377,0.29
151,68,0.828154,0.28
151,13,0.70998,0.32
151,62,0.523409,0.44
151,79,0.977806,0.23
151,44,0.560088,0.41
151,91,0.76547,0.3
151,48,0.415989,0.55
151,69,0.666814,0.34
151,41,0.965287,0.24
151,18,0.574457,0.4
151,37,0.775916,0.3
151,74,0.986286,0.23
151,88,0.975122,0.24
151,64,0.65599,0.35
151,65,0.956217,0.24
151,47,0.626181,0.37
151,20,0.599741,0.38
151,75,0.715007,0.32
151,34,0.534364,0.43
151,67,0.368883,0.62
151,7,1.0,0.23
151,94,0.439121,0.52
151,5,0.513172,0.45
151,49,0.615205,0.37
151,11,0.581669,0.39
151,8,0.823092,0.28
151,72,0.5418,0.42
151,32,0.953645,0.24
151,26,0.703984,0.33
151,24,0.694386,0.33
151,2,0.436829,0.52
151,80,0.635955,0.36
151,36,0.955445,0.24
152,69,0.320609,0.01
152,3,1.0,0.0
152,57,0.882267,0.0
152,64,0.330299,0.01
152,34,0.881592,0.0
152,39,0.994801,0.0
152,16,0.660232,0.0
152,33,0.954249,0.0
152,49,0.48853,0.01
152,59,0.909923,0.0
152,55,0.321479,0.01
152,2,0.877411,0.0
152,7,0.414717,0.01
152,32,0.381114,0.01
152,84,0.782232,0.0
152,17,0.890986,0.0
152,44,0.72404,0.0
152,77,0.550816,0.01
152,56,0.559989,0.01
152,52,0.951746,0.0
152,40,0.37397,0.01
152,63,0.828488,0.0
152,11,0.813739,0.0
152,23,0.474186,0.01
152,43,0.830134,0.0
152,86,0.616803,0.0
152,38,0.904539,0.0
152,83,0.677508,0.0
152,99,0.511835,0.01
152,73,0.738947,0.0
152,81,0.228069,0.01
152,45,0.846651,0.0
153,12,0.325813,2.76
153,22,0.493254,1.82
153,13,0.697118,1.29
153,69,0.41886,2.15
153,96,0.689686,1.3
153,24,0.593831,1.51
153,88,0.929692,0.97
153,94,0.97209,0.92
153,37,0.327123,2.75
153,1,0.758507,1.19
153,83,0.467905,1.92
153,9,0.857523,1.05
153,60,0.675136,1.33
153,73,0.417674,2.15
153,93,0.260146,3.46
153,75,0.720432,1.25
153,38,0.492252,1.83
153,34,0.78549,1.14
153,43,0.665451,1.35
153,80,0.437254,2.06
153,46,0.710485,1.27
153,87,0.599699,1.5
153,55,0.359827,2.5
153,49,0.577013,1.56
153,74,0.605987,1.48
153,48,0.606477,1.48
153,19,0.74182,1.21
153,44,0.546455,1.65
153,25,0.868639,1.04
153,52,0.69985,1.28
153,57,0.80396,1.12
153,97,0.392826,2.29
153,68,0.735753,1.22
153,62,0.809501,1.11
153,15,0.924439,0.97
153,17,0.819556,1.1
153,5,0.683307,1.32
153,14,0.899292,1.0
153,86,0.690131,1.3
153,23,0.68932,1.3
153,72,1.0,0.9
153,30,0.689886,1.3
153,59,0.720424,1.25
153,64,0.655431,1.37
153,7,0.633656,1.42
153,40,0.705358,1.27
153,28,0.848315,1.06
153,21,0.65933,1.36
153,92,0.807488,1.11
153,98,0.315276,2.85
153,39,0.751087,1.2
153,79,0.615897,1.46
153,11,0.645334,1.39
153,67,0.481892,1.87
153,0,0.248587,3.62
153,3,0.553565,1.62
153,8,0.376015,2.39
153,47,0.558341,1.61
153,18,0.683376,1.32
153,42,0.355581,2.53
153,81,0.846565,1.06
153,66,0.321868,2.79
153,53,0.673452,1.34
153,63,0.940349,0.96
153,71,0.768659,1.17
153,51,0.49911,1.8
153,61,0.416616,2.16
154,41,0.939875,39.52
154,45,0.619201,59.99
154,40,0.72347,51.34
154,0,0.97861,37.95
154,19,0.741198,50.11
154,49,0.925583,40.13
154,76,0.775602,47.89
154,36,0.593161,62.62
154,47,0.723852,51.31
154,1,0.956032,38.85
154,98,0.846642,43.87
154,66,0.476319,77.98
154,26,0.66142,56.16
154,50,0.682149,54.45
154,6,0.576893,64.38
154,59,0.794163,46.77
154,20,0.856426,43.37
154,95,0.211626,175.51
154,71,0.904568,41.06
154,64,0.609246,60.97
154,92,0.58671,63.31
154,74,0.933054,39.81
154,73,0.11971,310.27
154,25,0.600783,61.82
154,78,0.655846,56.63
154,82,0.727278,51.07
154,68,0.58828,63.14
154,81,0.884325,42.0
154,52,0.848047,43.8
154,94,0.966246,38.44
154,80,0.561691,66.13
154,67,0.379543,97.86
154,90,0.716071,51.87
154,12,0.427029,86.98
154,3,0.406667,91.34
154,51,0.45427,81.76
154,43,0.684727,54.25
154,60,0.142938,259.85
154,70,0.822757,45.14
154,56,0.207372,179.11
154,62,0.557622,66.61
154,46,0.623372,59.58
154,11,0.537271,69.13
154,33,0.157331,236.08
154,22,0.71181,52.18
154,18,0.458061,81.09
154,75,0.840562,44.19
154,58,0.891501,41.66
154,88,0.93315,39.8
154,2,0.644117,57.67
154,83,0.604358,61.46
154,57,0.542261,68.5
154,42,0.901842,41.19
154,13,0.669305,55.49
154,27,0.940791,39.48
154,85,0.876023,42.4
154,16,0.621612,59.75
154,44,0.849731,43.71
154,89,0.464912,79.89
154,14,0.164505,225.79
154,28,0.703839,52.77
154,77,0.688443,53.95
154,29,0.746955,49.73
154,10,0.85867,43.26
154,31,0.951253,39.05
154,63,0.527429,70.42
154,8,0.837535,44.35
154,38,0.422027,88.01
154,86,1.0,37.14
154,99,0.44618,83.25
154,21,0.790739,46.97
154,39,0.709572,52.35
154,87,0.693552,53.55
154,61,0.306033,121.37
154,48,0.16981,218.73
154,32,0.681712,54.48
154,5,0.52433,70.84
154,30,0.288739,128.64
154,53,0.799587,46.45
154,9,0.849592,43.72
154,96,0.762788,48.69
154,97,0.861819,43.1
154,7,0.923407,40.22
154,54,0.723701,51.32
154,15,0.78109,47.55
154,93,0.703657,52.79
154,84,0.710077,52.31
154,72,0.585501,63.44
154,24,0.454176,81.78
154,37,0.431921,86.0
155,1,0.398862,0.77
155,71,0.471504,0.65
155,27,0.940208,0.33
155,28,0.702918,0.44
155,38,0.846202,0.36
155,15,0.785376,0.39
155,68,0.513982,0.6
155,61,0.968013,0.32
155,99,0.732173,0.42
155,40,0.931741,0.33
155,90,0.584482,0.53
155,87,0.50742,0.61
155,2,0.646813,0.48
155,25,0.491986,0.63
155,78,0.832734,0.37
155,80,0.807626,0.38
155,24,1.0,0.31
155,7,0.917869,0.34
155,29,0.664593,0.46
155,65,0.954625,0.32
156,49,0.478895,0.0
156,29,0.658593,0.0
156,69,0.494732,0.0
156,20,0.779096,0.0
156,53,0.586475,0.0
156,59,0.647621,0.0
156,56,0.555031,0.0
156,46,0.512959,0.0
156,74,0.205422,0.0
156,93,0.756349,0.0
156,16,0.65937,0.0
156,94,0.507445,0.0
156,90,0.247281,0.0
156,88,0.732595,0.0
156,14,0.79095,0.0
156,83,0.287217,0.0
156,73,0.709327,0.0
156,65,0.838305,0.0
156,35,0.883073,0.0
156,52,0.465582,0.0
156,3,0.715091,0.0
156,45,0.483168,0.0
156,24,0.240184,0.0
156,38,0.688443,0.0
156,50,0.598882,0.0
156,42,0.616964,0.0
156,87,0.540303,0.0
156,36,0.895471,0.0
156,7,1.0,0.0
156,48,0.550632,0.0
156,68,0.583837,0.0
156,98,0.536786,0.0
156,33,0.69392,0.0
156,55,0.778819,0.0
156,64,0.830404,0.0
156,62,0.184726,0.0
156,12,0.852868,0.0
156,27,0.450162,0.0
156,44,0.967155,0.0
156,18,0.828339,0.0
156,70,0.80772,0.0
156,25,0.625175,0.0
156,75,0.634683,0.0
156,10,0.827447,0.0
156,39,0.946054,0.0
156,8,0.771166,0.0
156,72,0.392964,0.0
156,5,0.388268,0.0
156,86,0.337803,0.0
156,31,0.725132,0.0
156,30,0.536321,0.0
156,51,0.747625,0.0
156,63,0.516002,0.0
156,77,0.556766,0.0
156,1,0.788334,0.0
156,96,0.587039,0.0
156,15,0.476421,0.0
156,76,0.866295,0.0
156,0,0.654346,0.0
156,34,0.562646,0.0
156,4,0.609546,0.0
156,80,0.739592,0.0
156,41,0.879599,0.0
156,78,0.766376,0.0
156,2,0.636353,0.0
156,99,0.842056,0.0
156,40,0.602478,0.0
156,43,0.545966,0.0
156,71,0.604745,0.0
157,85,0.542295,0.02
157,24,0.827122,0.01
157,39,0.959028,0.01
157,69,0.925234,0.01
157,47,0.483054,0.02
157,53,0.629821,0.01
157,36,0.819806,0.01
157,92,0.417378,0.02
157,29,0.101635,0.09
157,21,0.529386,0.02
157,59,0.731193,0.01
157,46,0.594776,0.02
157,97,0.777131,0.01
157,10,0.498077,0.02
157,9,0.168618,0.05
157,41,0.695078,0.01
157,54,0.913408,0.01
157,88,0.921613,0.01
157,19,0.876254,0.01
157,60,0.746136,0.01
157,58,0.248423,0.04
157,6,0.522529,0.02
157,86,0.345529,0.03
157,44,0.549825,0.02
157,49,0.451593,0.02
157,20,0.548907,0.02
157,75,0.619077,0.01
157,51,0.421889,0.02
157,68,0.506785,0.02
157,77,0.873368,0.01
157,96,1.0,0.01
157,7,0.526093,0.02
157,95,0.584688,0.02
157,16,0.62861,0.01
157,57,0.578543,0.02
157,81,0.804874,0.01
157,3,0.740964,0.01
157,2,0.380486,0.02
157,35,0.99482,0.01
157,74,0.869873,0.01
157,66,0.867532,0.01
157,25,0.698904,0.01
157,15,0.41472,0.02
157,52,0.505387,0.02
157,78,0.585818,0.02
157,27,0.417433,0.02
157,82,0.794126,0.01
157,48,0.485664,0.02
157,73,0.917211,0.01
157,17,0.648683,0.01
157,45,0.128849,0.07
157,26,0.918889,0.01
157,62,0.430863,0.02
157,79,0.580065,0.02
157,43,0.576872,0.02
157,94,0.958336,0.01
157,40,0.864707,0.01
157,64,0.609413,0.01
157,93,0.446329,0.02
157,12,0.422978,0.02
157,70,0.411276,0.02
157,65,0.727912,0.01
157,31,0.851963,0.01
157,90,0.763374,0.01
157,84,0.476529,0.02
157,34,0.554229,0.02
157,13,0.385739,0.02
157,32,0.875338,0.01
157,72,0.254624,0.04
157,23,0.806987,0.01
157,76,0.885553,0.01
157,71,0.650843,0.01
157,28,0.514423,0.02
157,80,0.543196,0.02
157,67,0.943977,0.01
157,8,0.706412,0.01
157,18,0.222367,0.04
157,83,0.869815,0.01
157,56,0.55137,0.02
157,4,0.511838,0.02
157,11,0.652969,0.01
157,99,0.876877,0.01
157,89,0.628543,0.01
157,87,0.607504,0.01
158,93,0.606407,17.01
158,23,1.0,10.31
158,53,0.898159,11.48
158,64,0.275282,37.47
158,27,0.485071,21.26
158,82,0.243945,42.28
158,14,0.484717,21.28
158,45,0.516213,19.98
158,51,0.466621,22.1
158,21,0.661323,15.6
158,94,0.743713,13.87
158,33,0.544694,18.93
158,98,0.592935,17.39
158,7,0.302953,34.04
158,49,0.674875,15.28
158,6,0.531252,19.41
158,47,0.920935,11.2
158,81,0.728402,14.16
158,8,0.470925,21.9
158,12,0.781104,13.2
158,91,0.833602,12.37
158,61,0.775807,13.29
158,97,0.820553,12.57
158,1,0.304029,33.92
158,43,0.62503,16.5
158,34,0.786579,13.11
158,31,0.462033,22.32
158,42,0.726063,14.21
158,19,0.527645,19.55
158,79,0.768834,13.41
159,43,1.0,0.07
159,26,0.838301,0.09
159,88,0.738164,0.1
159,33,0.426313,0.17
159,72,0.721077,0.1
159,58,0.663344,0.11
159,16,0.48878,0.15
159,39,0.970165,0.07
159,66,0.49083,0.15
159,53,0.570457,0.13
159,91,0.737376,0.1
159,79,0.560623,0.13
159,65,0.631011,0.11
159,83,0.906815,0.08
159,86,0.89861,0.08
159,24,0.699793,0.1
159,21,0.342705,0.21
159,20,0.658683,0.11
159,42,0.44526,0.16
159,28,0.529938,0.14
159,99,0.597267,0.12
159,3,0.694653,0.1
159,23,0.630224,0.11
159,77,0.629561,0.11
159,57,0.850982,0.08
159,75,0.810396,0.09
159,96,0.51862,0.14
159,50,0.528494,0.14
159,0,0.32748,0.22
159,84,0.62933,0.11
159,29,0.820362,0.09
159,89,0.589268,0.12
159,32,0.497688,0.14
159,62,0.867732,0.08
159,14,0.700729,0.1
159,80,0.748022,0.1
159,61,0.538961,0.13
159,56,0.596726,0.12
159,71,0.9774,0.07
159,85,0.18805,0.38
159,73,0.545269,0.13
159,68,0.299932,0.24
159,31,0.645605,0.11
159,94,0.69008,0.1
159,97,0.867372,0.08
159,45,0.79466,0.09
159,74,0.324849,0.22
159,46,0.92087,0.08
159,60,0.816482,0.09
159,8,0.567124,0.13
160,22,0.643302,578.23
160,51,0.649773,572.47
160,29,0.598455,621.56
160,12,0.363508,1023.29
160,83,0.828835,448.79
160,42,0.741336,501.76
160,6,0.412727,901.26
160,65,0.588,632.61
160,9,0.689566,539.43
160,1,0.761883,488.23
160,70,0.525621,707.69
160,55,0.58918,631.34
160,88,0.942719,394.58
160,56,0.779108,477.44
160,93,0.33048,1125.56
160,34,0.430418,864.22
160,16,0.374505,993.24
160,74,0.4341,856.89
160,45,0.360396,1032.13
160,57,0.678148,548.52
160,76,0.204253,1821.15
160,2,0.199681,1862.85
160,27,0.998478,372.54
160,41,0.463679,802.23
160,35,0.526289,706.79
160,5,0.744123,499.88
160,49,0.513783,723.99
160,84,0.633472,587.2
160,19,0.872022,426.57
160,67,0.778231,477.98
160,20,0.217852,1707.46
160,28,0.633554,587.12
160,46,0.431201,862.65
160,64,0.906096,410.53
160,75,0.38358,969.75
160,66,0.511427,727.33
160,62,0.845097,440.16
160,25,0.381885,974.05
160,60,0.884835,420.39
160,39,0.749911,496.03
160,94,0.148704,2501.45
160,82,0.984597,377.79
160,72,0.761817,488.27
160,81,0.832241,446.96
160,98,0.975299,381.4
160,26,0.915277,406.41
160,18,0.214122,1737.21
160,48,0.683564,544.17
160,33,0.159836,2327.24
160,44,0.269956,1377.91
160,53,0.698102,532.84
160,4,0.845151,440.13
160,11,0.755175,492.57
160,58,0.760834,488.9
160,91,0.744709,499.49
160,15,0.917292,405.51
160,73,0.167313,2223.23
160,36,0.66248,561.49
160,24,0.563962,659.57
160,78,0.874278,425.47
160,99,0.986962,376.89
160,38,0.481675,772.25
160,13,1.0,371.98
160,31,0.553406,672.16
160,40,0.212628,1749.42
160,63,0.812902,457.59
160,86,0.775686,479.54
160,97,0.649807,572.44
160,87,0.847797,438.76
160,7,0.227578,1634.49
160,10,0.850706,437.25
160,52,0.531051,700.45
160,96,0.975952,381.14
160,8,0.639586,581.59
160,61,0.294144,1264.6
160,85,0.624836,595.32
160,77,0.665723,558.75
160,92,0.335235,1109.6
161,60,0.53125,0.56
161,6,0.707824,0.42
161,65,0.678491,0.44
161,67,0.68813,0.43
161,25,0.63146,0.47
161,21,0.529454,0.56
161,64,0.819392,0.36
161,50,0.795912,0.37
161,4,0.950625,0.31
161,33,0.107209,2.77
161,12,0.611283,0.49
161,48,1.0,0.3
161,89,0.87915,0.34
161,39,0.911545,0.33
161,28,0.25645,1.16
161,43,0.672963,0.44
161,35,0.619376,0.48
161,85,0.859312,0.35
161,38,0.542783,0.55
161,74,0.630851,0.47
161,14,0.789316,0.38
161,93,0.702341,0.42
161,73,0.537484,0.55
161,19,0.526469,0.56
161,86,0.914679,0.32
161,44,0.647299,0.46
161,40,0.823466,0.36
161,57,0.380982,0.78
161,36,0.894706,0.33
161,53,0.61776,0.48
161,37,0.40354,0.74
161,29,0.978317,0.3
161,95,0.775049,0.38
161,68,0.78812,0.38
161,7,0.428729,0.69
161,34,0.416455,0.71
161,2,0.116885,2.54
161,13,0.787212,0.38
161,72,0.59614,0.5
161,56,0.66409,0.45
161,63,0.945567,0.31
161,42,0.828003,0.36
161,58,0.740258,0.4
161,70,0.658288,0.45
161,80,0.987957,0.3
161,94,0.80387,0.37
161,83,0.238329,1.25
161,49,0.354935,0.84
161,5,0.833336,0.36
161,32,0.731252,0.41
161,97,0.495307,0.6
161,23,0.983195,0.3
161,61,0.781177,0.38
161,92,0.819513,0.36
161,22,0.760108,0.39
161,15,0.367475,0.81
161,54,0.442448,0.67
161,0,0.814806,0.36
161,27,0.751053,0.4
161,8,0.490021,0.61
161,81,0.958691,0.31
161,9,0.375687,0.79
161,88,0.56874,0.52
161,78,0.862009,0.34
161,59,0.857997,0.35
161,17,0.879118,0.34
161,91,0.517939,0.57
162,13,0.908735,0.34
162,75,0.722844,0.43
162,0,0.662734,0.46
162,65,0.536696,0.57
162,23,0.907283,0.34
162,57,0.841882,0.37
162,35,0.843286,0.37
162,40,0.960591,0.32
162,84,0.60842,0.51
162,94,1.0,0.31
162,93,0.398402,0.77
162,47,0.579262,0.53
162,52,0.895939,0.34
162,44,0.448717,0.69
162,74,0.870855,0.35
162,83,0.623276,0.49
162,77,0.380808,0.81
162,19,0.769515,0.4
162,88,0.868978,0.35
162,2,0.673416,0.46
162,62,0.810192,0.38
162,54,0.3081,1.0
162,24,0.466629,0.66
162,29,0.796835,0.39
162,60,0.919398,0.34
162,76,0.587313,0.52
162,53,0.897191,0.34
162,36,0.768527,0.4
162,25,0.413752,0.74
162,81,0.821421,0.38
162,85,0.545251,0.57
162,63,0.542243,0.57
162,14,0.841854,0.37
162,95,0.579447,0.53
162,12,0.616677,0.5
162,37,0.440492,0.7
162,50,0.628526,0.49
162,15,0.795926,0.39
162,3,0.824111,0.37
162,31,0.220265,1.4
162,61,0.346425,0.89
162,41,0.460448,0.67
162,55,0.591314,0.52
162,59,0.918133,0.34
162,38,0.839021,0.37
162,21,0.332356,0.93
162,33,0.869947,0.35
162,99,0.507384,0.61
162,51,0.76507,0.4
162,1,0.956007,0.32
162,16,0.843844,0.37
162,10,0.403353,0.76
162,34,0.541446,0.57
163,14,0.552798,3.5
163,64,0.534812,3.61
163,77,0.991861,1.95
163,9,0.971169,1.99
163,89,0.544639,3.55
163,54,0.443289,4.36
163,52,0.144444,13.38
163,69,0.473892,4.08
163,5,0.744973,2.6
163,62,0.562474,3.44
163,29,0.770218,2.51
163,99,0.642463,3.01
163,91,0.483516,4.0
163,3,0.743702,2.6
163,10,0.949564,2.04
163,57,0.894574,2.16
163,72,0.913885,2.12
163,60,0.820613,2.36
163,82,0.739701,2.61
163,51,0.755978,2.56
163,49,0.815178,2.37
163,87,0.789506,2.45
163,6,0.838109,2.31
163,22,0.783049,2.47
163,20,0.419191,4.61
163,1,0.646599,2.99
163,86,0.72599,2.66
163,31,0.816193,2.37
163,55,0.388279,4.98
163,39,0.70172,2.76
163,16,0.448743,4.31
163,27,0.417292,4.63
163,65,0.852316,2.27
163,21,0.959781,2.01
163,17,0.526651,3.67
163,83,0.509391,3.8
163,43,0.651723,2.97
163,75,0.798724,2.42
163,11,0.754319,2.56
163,96,0.832704,2.32
163,74,0.296787,6.51
163,38,0.653714,2.96
163,19,0.859056,2.25
163,97,0.490357,3.94
163,85,0.500663,3.86
163,92,0.504855,3.83
163,66,0.753975,2.56
163,41,0.89089,2.17
163,45,0.373548,5.18
163,25,0.389531,4.96
163,61,0.342781,5.64
163,40,0.464644,4.16
163,48,0.737945,2.62
163,56,0.710649,2.72
163,81,0.403962,4.79
163,59,0.157298,12.29
163,71,0.863654,2.24
163,23,0.698789,2.77
163,94,0.911939,2.12
163,44,0.342542,5.64
163,36,1.0,1.93
163,93,0.52415,3.69
163,46,0.623959,3.1
163,78,0.905518,2.14
163,12,0.857341,2.26
163,50,0.865165,2.23
163,53,0.688984,2.81
163,58,0.312779,6.18
163,76,0.457451,4.23
163,70,0.870539,2.22
163,63,0.557722,3.47
163,98,0.470504,4.11
163,95,0.371723,5.2
163,73,0.494017,3.91
163,88,0.977947,1.98
163,24,0.811782,2.38
163,35,0.292829,6.6
163,68,0.117791,16.41
163,13,0.268837,7.19
163,84,0.404697,4.78
164,29,0.650174,0.03
164,1,0.973777,0.02
164,79,0.912477,0.02
164,81,0.864782,0.02
164,80,0.919131,0.02
164,42,0.634885,0.03
164,12,0.933523,0.02
164,90,0.384002,0.05
164,38,0.642671,0.03
164,96,0.132114,0.13
164,50,0.794177,0.02
164,98,0.961918,0.02
164,57,0.590388,0.03
164,24,0.951037,0.02
164,63,0.99342,0.02
164,22,0.780639,0.02
164,7,0.381301,0.05
164,39,0.708307,0.02
164,5,0.893036,0.02
164,31,0.954515,0.02
164,84,0.29724,0.06
164,91,0.976668,0.02
164,88,0.686988,0.03
164,36,0.491537,0.04
164,78,0.792887,0.02
164,2,0.779136,0.02
164,13,0.880331,0.02
164,20,0.691733,0.03
164,9,0.656369,0.03
164,56,0.581083,0.03
164,43,0.516079,0.03
164,54,0.592136,0.03
164,26,0.461085,0.04
164,82,0.386431,0.04
164,25,0.331634,0.05
164,51,0.935038,0.02
164,8,0.400937,0.04
164,17,0.769485,0.02
164,21,0.134437,0.13
164,23,1.0,0.02
164,52,0.973627,0.02
164,74,0.716401,0.02
164,92,0.571931,0.03
164,10,0.649018,0.03
164,75,0.57679,0.03
164,77,0.544913,0.03
164,16,0.814236,0.02
164,15,0.713917,0.02
164,87,0.893328,0.02
164,70,0.670894,0.03
164,33,0.59855,0.03
164,27,0.957394,0.02
164,34,0.903004,0.02
164,48,0.902303,0.02
164,46,0.572821,0.03
164,99,0.740587,0.02
164,28,0.474831,0.04
164,97,0.353183,0.05
164,86,0.881415,0.02
164,18,0.398612,0.04
164,65,0.746445,0.02
164,32,0.562263,0.03
164,93,0.550695,0.03
164,41,0.44618,0.04
164,59,0.933261,0.02
164,73,0.780489,0.02
164,71,0.407377,0.04
164,58,0.610621,0.03
164,40,0.325571,0.05
164,53,0.761759,0.02
164,60,0.256784,0.07
164,3,0.42912,0.04
164,47,0.844319,0.02
164,30,0.760492,0.02
164,11,0.565434,0.03
164,6,0.898852,0.02
164,55,0.421227,0.04
164,95,0.226091,0.08
164,94,0.503184,0.03
164,19,0.90733,0.02
164,0,0.601977,0.03
164,67,0.707539,0.02
165,16,0.559197,4.96
165,80,0.735806,3.77
165,29,0.596863,4.65
165,20,0.913572,3.04
165,61,0.476509,5.82
165,51,0.859431,3.23
165,27,0.571769,4.85
165,76,0.744213,3.73
165,11,0.893955,3.1
165,50,0.528703,5.25
165,98,0.215813,12.85
165,79,0.709413,3.91
165,36,0.261587,10.6
165,77,0.684513,4.05
165,63,1.0,2.77
165,26,0.817443,3.39
165,73,0.985639,2.81
165,57,0.43194,6.42
165,90,0.211599,13.11
165,66,0.115568,24.0
165,59,0.752458,3.69
165,49,0.931085,2.98
166,26,1.0,23.84
166,36,0.816504,29.2
166,18,0.844893,28.22
166,0,0.112695,211.55
166,91,0.910674,26.18
166,48,0.841647,28.33
166,93,0.926776,25.72
166,70,0.885597,26.92
166,59,0.68219,34.95
166,22,0.959946,24.84
166,8,0.592694,40.22
166,63,0.69865,34.12
166,3,0.831185,28.68
166,35,0.552741,43.13
166,92,0.708018,33.67
166,54,0.881027,27.06
166,53,0.674741,35.33
166,67,0.452608,52.67
166,60,0.671557,35.5
166,82,0.619717,38.47
167,68,0.623326,0.03
167,27,0.97563,0.02
167,86,0.666266,0.03
167,7,0.779559,0.03
167,77,0.142027,0.14
167,2,0.804019,0.02
167,34,0.783708,0.03
167,43,0.765094,0.03
167,80,0.39774,0.05
167,65,0.989418,0.02
167,11,0.690938,0.03
167,50,0.550053,0.04
167,85,0.970351,0.02
167,60,0.949088,0.02
167,23,0.816503,0.02
167,76,0.788903,0.03
167,10,0.784666,0.03
167,84,0.576549,0.03
167,31,0.311583,0.06
167,1,0.824759,0.02
167,93,0.940708,0.02
167,16,0.714325,0.03
167,4,0.94289,0.02
167,89,0.620596,0.03
167,71,0.651941,0.03
167,46,0.325111,0.06
167,96,0.727084,0.03
167,44,0.809093,0.02
167,20,0.728584,0.03
167,61,0.589875,0.03
167,29,0.840187,0.02
167,14,0.554436,0.04
167,83,0.593513,0.03
167,56,0.786649,0.03
167,88,0.592449,0.03
167,72,0.735968,0.03
167,52,0.565522,0.04
167,81,0.625366,0.03
167,59,0.364989,0.05
167,82,0.44753,0.04
167,97,0.879291,0.02
167,17,0.478856,0.04
167,6,0.835964,0.02
167,67,0.367182,0.05
167,32,0.705617,0.03
167,24,0.804172,0.02
167,21,0.786529,0.03
167,74,0.440989,0.04
167,91,0.629415,0.03
167,64,0.42816,0.05
167,15,0.68128,0.03
167,33,0.552339,0.04
167,19,0.236738,0.08
167,73,0.927303,0.02
167,3,0.948567,0.02
167,57,0.468151,0.04
167,92,0.644491,0.03
167,36,0.33451,0.06
167,22,0.849157,0.02
167,37,0.616166,0.03
167,38,0.489226,0.04
167,70,0.64478,0.03
167,66,0.279844,0.07
167,39,0.302953,0.07
167,78,0.686129,0.03
167,42,0.681103,0.03
167,58,0.668545,0.03
167,35,0.516721,0.04
167,55,0.686682,0.03
167,0,0.769685,0.03
167,41,0.943743,0.02
167,87,0.964652,0.02
167,12,1.0,0.02
167,13,0.805129,0.02
167,94,0.488423,0.04
167,79,0.538606,0.04
167,18,0.570308,0.03
167,75,0.56217,0.04
167,5,0.542102,0.04
167,95,0.312998,0.06
167,69,0.68336,0.03
167,51,0.764995,0.03
167,49,0.69838,0.03
167,98,0.675429,0.03
167,8,0.599638,0.03
167,26,0.439086,0.05
167,48,0.568264,0.03
168,4,0.69799,250.66
168,75,1.0,174.96
168,32,0.434287,402.86
168,58,0.440538,397.14
168,73,0.932592,187.6
168,94,0.759384,230.39
168,90,0.787136,222.27
168,57,0.357478,489.42
168,51,0.438572,398.92
168,65,0.704818,248.23
168,67,0.602766,290.26
168,43,0.705109,248.13
168,34,0.799169,218.92
168,25,0.925552,189.03
168,33,0.742107,235.76
168,82,0.489226,357.62
168,49,0.429197,407.64
168,35,0.719909,243.03
168,41,0.883867,197.94
168,64,0.65564,266.85
168,19,0.903366,193.67
168,78,0.977636,178.96
168,81,0.515636,339.3
168,85,0.888936,196.82
168,91,0.579124,302.1
168,26,0.861792,203.01
168,61,0.420115,416.45
168,74,0.508784,343.87
168,31,0.379245,461.33
168,28,0.213713,818.65
168,1,0.522487,334.85
168,5,0.706118,247.77
